comment_id,video_id,name_ko,name_en,unit,text,like_count,published_at,text_len
UgyKflIvsJxrdsRiX-R4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,뜬근 큰머리 개웃기네 ㅋㅋㅋ,0,2026-07-22T17:25:04Z,15
UgyLGrdPP-Ck9zST1yl4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,치명적인 마룡과 더 치명적인 머리큰 강아지,0,2026-07-22T04:48:15Z,23
Ugzi0yHL2yImwqWtFVJ4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,"예술적이네요 ....






후지기ㅣ",2,2026-07-21T23:11:47Z,22
UgyOffJX8ezmFB0IJrJ4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,진짜 후커퀸이랑 머리크랫 ㅋㅋㅋㅋㅋ,1,2026-07-22T02:10:05Z,19
UgxRoUBN1soPutY3xBR4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,빅헤드 왤케 귀엽냐,0,2026-07-29T00:39:09Z,10
UgxbqKpXBqyfnRDkqPZ4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,빅씨 졸귀탱,2,2026-07-21T22:27:11Z,6
UgxY-YvybmrI1bS2T_R4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,"헤드님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 너무 귀엽다 ㅋㅋㅋㅋㅋㅋㅋㅋ",1,2026-07-22T12:04:10Z,34
UgwE_UR9Y5KZym5KpEp4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,절대악님께서 도주하신다,0,2026-07-23T11:44:39Z,12
UgxHhBB3MUXLkHgLgzh4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,"중간중간에 빅헤드 님 오른쪽 안경에
HEAD 랑 HAED가 있는데 의도된건가요 ㅋㅋㅋ",0,2026-07-22T03:48:44Z,47
UgywlVuopp76aHakoOd4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,후야 라이더 ㅋㅋ,1,2026-07-22T09:02:37Z,9
UgxPBgPtWiTT2Y9Zand4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,갑분 빅덩이 무엇ㅋㅋㅋㅋㅋㅋ,0,2026-07-22T03:42:28Z,15
UgxzLahHNmeIM6RuFqt4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,"후야  라이더  !
무라사키  달려  ~~~",0,2026-07-22T04:07:58Z,24
UgyYXIVuKA_Eqz7JGIp4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,후야 너무귀여워요❤❤❤❤❤,1,2026-07-22T02:36:38Z,14
Ugzgiw6g2miF2gig9rl4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,절대아기ㄷㄷ,2,2026-07-22T02:55:44Z,6
UgwptcvQxIud3CI86St4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,큰머리랑 콜라보ㅋㅋㅋㅋ,0,2026-07-22T01:58:16Z,12
Ugw27gIA1sCh1l1U0bJ4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,빅헤드님 너무 귀여운데,1,2026-07-21T22:05:07Z,12
UgzWLatvTCf6buEmA7F4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"노래 가사가 생일 까먹었네 이 가사여서 뭔가 오늘이랑 딱 어울리네요 ㅋㅋ
재밌는 하루 기억에 새기고 즐겁게 앞으로도 같이 보내봐요!! 행복한 하루에요~",107,2026-07-07T11:37:02Z,84
UgxM-BlckSyQLvnhfel4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"누군가 후야가 청초가 아니라고 한들, 바쿠에게는 영원한 청초로 남을것이니...
생일 축하합니다!💜🎂🎉",453,2026-07-07T11:37:57Z,56
Ugy3CSmquNGH-hbQBQR4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,ㅎㅎㅎ 후야는 노래 부를 때 또박또박 야무지게 잘 불러서 너무 귀여움,31,2026-07-08T15:31:18Z,38
UgwSny3-B6CpvrBT2gV4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,0:06 순간 뭐 나왔다가 사라지길래 봤더니 어김없이 그 긴거...,54,2026-07-07T14:54:45Z,37
UgzZttMY0YQf1tjN9gd4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"0:05 ""사실 하나~ 둘 말고 적절한 표현이 없어서 하나 둘이지만 셋둘하나 느낌 아닐까요 근데 자막에 셋둘하나 쓰기엔 좀 과하지 않나 아무튼 그러네요""
자막마저 후야님과 어울리는 ㅋㅋㅋㅋㅋ",354,2026-07-07T11:53:35Z,106
Ugy-SoKCX33aPp44m094AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야님은 푸른 하늘의 랩소디도 그렇고
잘 모르는 귀여운 노래들 불러줘서 좋음
개쩌는 파인다이닝 사이 섞어있는 입에서 살살 녹는 맛있는 디저트 먹는 느낌",5,2026-07-09T02:31:57Z,84
UgzuZOKAi8DjfzQvX5V4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"생일 축하해!!
스텔라이브로 우리에게 와줘서 고마워!!
후야옆에는 항상 바쿠가 있을테니 언제나 지켜보고 있을게🥳🎉🎊",10,2026-07-07T13:21:18Z,64
Ugym29BYsnQrrBOnqyR4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야 생일인데 바쿠에게 이런 쫀득귀염한 선물을 주시다니..!
누구보다 행복하고 즐거운 생일 보내길 바래요
앞으로도 잔뜩 축하해줄거야!!",1,2026-07-07T11:36:04Z,75
Ugy1mQGAmIwZsz8ujwZ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,0:06 자막에 귀여운 근긴거,7,2026-07-07T11:55:15Z,16
Ugw2p6zTUP-dCauETSp4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,생일은 자기들이면서 항상 파스텔들한테 선물을줘.. 너무 고맙구 생일축해하 후야아~,7,2026-07-07T11:50:01Z,45
UgwO2vemT1SVFYxdEp14AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야야 생일 축하해요🥳🥳
열심히 준비해줘서 너무너무 즐거운 하루였어요!!
앞으로도 잘부탁해요🥰",2,2026-07-07T12:40:07Z,52
UgyhT_lIo5quXS-8OZl4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"스텔라이브의 후야로써 맞는 첫 생일 정말 축하해!
너무너무 귀여운 커버곡 선물 고마워!
앞으로 함께 할 날들이 정말 기대된다~ 언제나 화이팅!",2,2026-07-07T13:43:24Z,79
UgwSvfjGaEPlSnv053Z4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야 생일 너무 축하해요~ 
생일날인데도 이렇게 좋은 선물 너무 고맙구
앞으로도 같이 행복하게 보내요!!",2,2026-07-07T14:09:39Z,58
UgxmJHyoUpBa5zAtopF4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야까진 청초맞음ㅇㅇ,3,2026-07-07T13:13:16Z,11
UgzHsUNUUC9JfR_S-qh4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야님 파스텔과 맞이하는 첫번째 생일 정말 축하드려요! 후야님 덕분에 오늘이 즐겁고 내일이 기다려지는 하루들이에요 앞으로도 잘 부탁드리고 소중한 추억 많이 쌓아나가요 ㅎㅎ,1,2026-07-07T14:28:51Z,95
UgxbZ_zsusRlBmoK0qZ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야 스텔라이브에서 첫 번째 생일 축하해요!!!
노래도 너무 잘 어울려요 후야
영상도 너무 이쁘고 앞으로도 행복한 추억 많이 만들어요!!",5,2026-07-07T19:35:23Z,76
UgxcC7hcC9Ci7ekB9gJ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야님 스텔라이브에 와줘서 고마워요~ 생일 축하해요^^,3,2026-07-07T11:39:21Z,30
UgzyAcJzVPUNkB_5_n54AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야님 오늘 생일 너무 축하드립니다!,2,2026-07-07T12:41:57Z,20
UgxeN4ldhUbZid-bGUt4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"쫀득한 노래라더니 바쿠 빵뎅이조차 쫀득하네 ㅋㅋㅋ
생일날 너무 좋은 선물 줘서 고마워요!",3,2026-07-07T11:36:16Z,49
UgzWzk58h9u9Dji8Q1F4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,생일축하해요!! 에휴에요에휴님 앞으로 건강하게 방송만 해주세요!,3,2026-07-07T11:46:44Z,35
UgwcECV_DmF77zys5jl4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,생일 축하해요 후야야!! 바쿠들한테 잔뜩 축하 받았는데 행복한 하루였기를 바래요 진짜 쫜득하게 불러줘서 너무 좋고 선물 줘서 고마워요~ 앞으로도 잘 부탁해요!! 사랑해 💜,9,2026-07-07T11:39:59Z,95
UgwttOK3lZUfgDz1BPh4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,생일 추카해 후야야 근데 영상퀄 모니..?,2,2026-07-07T11:37:40Z,23
Ugwgc3d8sU0o2-rj0Dp4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,어떻게 행운의 77이 이리도 완벽할까,5,2026-07-07T11:57:47Z,20
UgydeceujhXsvo7Yqi54AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야의 생일을 축하합니다🎉❤,2,2026-07-07T13:00:12Z,15
UgwR7m9nCqnTdCifKkt4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야야 생일 축하해💜 너무 고마워,3,2026-07-07T12:52:03Z,18
UgzCIi5hCXxmxg_k6qB4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야님의 생일 축하해요! 이대로만 갑시다 쭉!,4,2026-07-07T11:42:49Z,25
Ugxam-tQl71OtFx7dDt4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야야야 스텔라이브에서의 첫번째 생일 축하해 ♡♡ 사랑해 내 용 ㅜㅡㅜ..,2,2026-07-07T21:02:22Z,41
UgyjzwEuLyL1bu2Pe_h4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야야 잘부탁하고 우리곁애 와준거 고마워- 
후야후야 생일 축하해! 
생일 커버곡 진짜 너무 좋아!",3,2026-07-07T12:38:54Z,55
Ugz4P8Q2UFr7mG9Iex94AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,진심 개귀여워서 매일 듣는다 어카냐 후야야,4,2026-07-08T19:01:34Z,23
Ugz-Nsp4eDuAMCIcIDZ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,Booo!를..?,4,2026-07-08T15:43:55Z,9
UgzMyo01iiDPCB8EliJ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야 생일축하해 쭉 바쿠들과 함께 행복하자💜💜,7,2026-07-07T11:35:19Z,25
Ugwq1b0wdrb_nJCcKKl4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,사키하네 영애의 생일을 진심으로 축하드립니다~ 커버곡도 너무 좋고 생일 방송도 재밌었어요! 생일 굿즈도 편입생인 후야님의 공백을 향수와 얼빡쿠션을 통해 조금이라도 채우려고 해주신게 너무 좋은 것 같아요.. 항상 바쿠 생각해주고 즐겁게 해주는 우리 후야넴 사랑해요!! 💜🎉,5,2026-07-07T16:30:30Z,151
UgysdHPcwpKnd3LS4o94AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,우리 후야 생일 추카해! 후야의 첫 생일을 함께할 수 있어서 행복하구나 앞으로도 좋은 추억 많이 만들어가보자💜💜,2,2026-07-07T14:12:46Z,62
Ugyw7rCFSV0OmfZOs_J4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,9쨜 후아가 배방구 아르르르르,6,2026-07-07T15:50:20Z,16
UgxPvm5gbWi21VG2S114AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"후야 생일 축하해!! 🎉🎉
첫번째 생일이네! 즐거운 생일 보내고 따뜻하고 행복한 추억으로 남기자!! 🥰💜",3,2026-07-07T14:07:11Z,58
UgxoCq7CX2zWZy1xBSV4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야 스텔라이브에 브오고나서 첫 번째 생일 이네~🎉 생일 축하해 후야야!,3,2026-07-07T13:12:06Z,40
Ugxzz4z62Rlq7q4b05B4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,누가 청초 아니래! 이게 청초지!,2,2026-07-07T14:12:24Z,18
UgzuoKLRQQoYGxAMv1d4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,첫 생일 정말 축하해요 앞으로도 몇번째 생일이든 같이 재밌게 보냈으면 좋겠어요!!,0,2026-07-08T07:36:38Z,45
UgwTP2DfSAnPOC6Xxvd4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,후야야 첫 생일 축하해~~,3,2026-07-07T11:04:44Z,14
UgzthJxgPyBZLR34UbZ4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,🎉후야야 생일 정말 축하해 🎉,3,2026-07-07T12:42:34Z,16
UgwOEHjye5DOW00nO4t4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,카이팅과 디펜시브를 아는 시점에서 여성 버튜버 탑급,294,2026-08-04T23:10:14Z,28
UgwNbEC0wN6buGu9B5d4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,집중할때 입모양이 ^랑 o로 왔다갔다 하는거 진짜 귀여움 ㅋㅋ,147,2026-08-05T06:44:41Z,34
Ugxx29lBolLZ_0FMmIZ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,노래까지 근본력 넘치는구나,213,2026-08-05T03:55:16Z,14
UgytmMdkBdO19PAZPt14AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,아무래도 빠라라뽐뿌와 즈탱이 콘팡과 같은 별명을 유닛에게 새롭게 붙여줄수 있는 발상을 가지고 있다는 부분에서 절대 평범하진 않다는 것이지 ㅇㅇ... ㅋㅋㅋㅋㅋㅋㅋㅋ,99,2026-08-05T04:01:51Z,91
Ugw7F79C8ER0PA_o2dZ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,짬에서 나오는 바이브,51,2026-08-05T04:28:49Z,11
Ugy3JJmOi_w0CmOb8-l4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스타리그 노래라니 마치 그 경기를 보신것처럼 잘하시네요,26,2026-08-04T22:52:21Z,30
UgwYqugTshhy5S9iGrV4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스천재 후아야😊,19,2026-08-04T22:47:36Z,8
Ugw1VQ5c3aEDL3SU5wV4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,다른건 몰라도 카이팅과 웹은 진짜 놀랍네,9,2026-08-06T01:36:44Z,22
UgyMGDNqpmhqJGCnh294AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스타크래프트 재밌게 즐기는 모습 보기 좋다 ㅋㅋ,2,2026-08-05T04:00:13Z,26
UgzqSbk1vcDwrxnicq14AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,"스타 뉴비...? 디게 잘하잖아!!!
역시 우리 만능 마룡!!!!",5,2026-08-04T22:26:21Z,36
UgwpD_slliCsAKJ4zut4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,아무래도 스타리그 전성기를 함께 보낸 짬이 있으시단거지.,4,2026-08-09T01:59:01Z,31
UgxkxqjaJiH2r0UJOuN4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,선곡 덕에 이거 완전 아가테란 정후야 하이라이트네,5,2026-08-05T08:28:23Z,27
UgylDNlT8r8GKBhL63d4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,심시티 짓고 좋아하는거 웰케 귀엽냐 ㅋㅋㅋ,1,2026-08-05T03:50:13Z,23
UgxFHywiEe1s08phK8B4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,"뭐야 이런분이셨어요...?
바로 구독박고 햝쨖햝쨖!",1,2026-08-07T18:00:39Z,28
UgwTdF2wTxTpyO28MOF4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,멋찌다 우리 마룡!,2,2026-08-04T22:09:29Z,10
UgyoQU8yE8k40E9yZb14AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,와 개고수,4,2026-08-04T22:46:30Z,5
UgwJPVePL92Pe3gMpVd4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스타는 모르지만 후야가 하니깐 재밌어 보이네,0,2026-08-05T04:07:35Z,24
Ugy7l4Ql-LJIuHzoDPl4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,사랑스럽잖아 ❤❤,1,2026-08-11T13:24:23Z,9
UgyzxiFSJ8SVjW9rr4Z4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,캬ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ 웹쓰는건 진짜 개멋있는후야,0,2026-08-05T05:45:26Z,27
UgwHFQd4okQguceIhUR4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,ㄹㅇ 재능 말안됨,6,2026-08-05T03:43:24Z,9
UgyPw8T9UyUmXl5KUpF4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,빠라라뽐뿌가 엊그제같은데,3,2026-08-05T04:28:19Z,13
UgyJVMGceQpVpVW9GJV4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스타천재 대후야...,0,2026-08-05T12:54:03Z,11
UgxGEgl7VvuFhjrYpXB4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,후야야 제발 스타2도 해줘잉..,1,2026-08-05T03:20:56Z,17
Ugxj27zr5lpzKxgf5MJ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,카이팅이 스무스 하네 ㄷㄷ,1,2026-08-05T05:07:07Z,14
UgwbQhWCjUguNh5EId54AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,스투가 기대되네요,0,2026-08-07T02:44:36Z,9
UgymEXfM61gxeoscabZ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,와 씹 커세어다크 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅈㄴ 추억 낭만 그 자체의 조합이네,0,2026-08-10T22:09:56Z,38
UgzfaWH4S4LSEQVcHul4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,진짜  탑급인  후야~,0,2026-08-07T00:25:30Z,12
UgzoZD3fi152H-59jqN4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,집중하는게 진짜 귀여운듯ㅋㅋㅋ,0,2026-08-05T17:49:26Z,16
UgwZFGRlnOWx98bsKr94AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,후야야의 스타2 도전을 기원합니다,58,2026-08-05T02:42:01Z,18
UgxZ8TNoGWPG4AhSpkx4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,아니 파일런 길막 뭔데!! 스천재 대후야,0,2026-08-07T15:53:59Z,22
Ugz4UYVHFKOzVGbfzSF4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,역시 연세가 있으셔서 전통게임을 잘하셔,0,2026-08-06T15:07:18Z,21
UgyuiY7_pY4BuJj0hzJ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,역시 2천년 짬밥은 달라 노래선정부터 너무 좋다,0,2026-08-11T06:17:11Z,26
Ugy8Sb5gaCyxMbgwYjN4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,후야님 잘다듬으면 뉴비 대전에 스텔라이브 대표로 출현 하셔도 될것같은데,1,2026-08-05T04:07:06Z,39
UgyIid8RPeKXJR5axGd4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,아니 브금이 너무 근본이라 몰입감이 너무 높은데요!,0,2026-08-06T20:04:00Z,28
UgxxllhUSUKsi8iP1ex4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,이 노래들으며 온게임넷 본게 엊그제같은데 ㅜㅜ 추억추억,0,2026-08-05T07:57:57Z,30
UgyUDbGFjzhjewIAyu94AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,왤캐 잘함...??,0,2026-08-06T12:03:18Z,10
Ugy-fsD82xdn9tRexMl4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,전장을 지배하는 마룡 캬ㅑ,2,2026-08-04T22:01:20Z,14
Ugx2sEpQnFjAzR_3kfl4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,와 브금도 그레이트 이스케이프 ㅋㅋㅋㅋㅋ,0,2026-08-09T02:32:02Z,22
UgznakxFwcHeLRdXIfJ4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,고인물이네,1,2026-08-05T04:22:15Z,5
UgwHwPCNWoIVmLcj2ip4AaABAg,FmMnqJQ6tX0,사키하네 후야,Sakihane Huya,EVERYS,이정도면 경력직 아입니꺼,0,2026-08-05T23:53:43Z,13
UgwacE9ETNTkwkm8oxp4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주의 필사적인 짖기.. 얼마나 시달리고 있는지 감도 안옴...,2118,2026-07-15T06:17:42Z,35
UgyLK6Ggc5hewOvJW4p4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"아니, 다른 건 모르겠고 퉷 할 때 뭐가 지나가나 했더니 그거 맞으러 가는 해둥이였냐고 ㅋㅋㅋㅋㅋㅋ 그 와중에 또 감사하대",1215,2026-07-15T06:27:07Z,68
UgxYCVODG3BuKPhRlj54AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,히나의 개소리(진짜임)이 잊혀지지않음...,967,2026-07-15T06:42:06Z,23
UgwYeSOaqC4iimTV8kx4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"중간에 감사합니다는 뭐냐 대체 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 

히나야 쟤 말고 나한테.",480,2026-07-15T06:27:30Z,43
UgwbtGN5VWqIF86sML54AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,ㅋㅋㅋ 공주는 거짓말 안한대~~ 그래도 히나랑 살다니 정말 부러운 뇨석,202,2026-07-15T06:17:30Z,39
UgzjvWO1ugQbARHjOQd4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주랑노는거 완전 귀여워서 힐링되네ㅋㅋ,297,2026-07-15T06:19:31Z,21
UgxZY2Do8bB9XGDKLSx4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,어떻게 반려견마저 방송천재인것이냐 정히나…!,76,2026-07-15T06:46:51Z,24
UgzXYsin_1RoWf-a7CN4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주가 멍 안해주니까 자기가 멍! 하는게 진짜 웃기네ㅋㅋㅋㅋ,109,2026-07-15T06:25:28Z,33
Ugws6zV6Md-ZdiAnz-V4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 딱 저모습이었을거 같아서 웃기네요,90,2026-07-15T06:19:06Z,30
UgxlO2OuXV0-A-_yGwl4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주가 주인닮아 방송감이 넘치네~ ㅋㅋㅋㅋ,71,2026-07-15T06:16:15Z,23
Ugz9ZDEhx2C44xoGMKd4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,침맞으러 마하9속도로 달리는 해둥이 뭐냐고 ㅋㅋㅋㅋㅋ,108,2026-07-15T07:19:28Z,29
UgxXSX-Q4ery7YDo54N4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,ㅋㅋㅋㅋㅋ 공주가 방송을 아네ㅋㅋㅋㅋㅋ,45,2026-07-15T06:17:17Z,21
UgxPcWlGtbCKDWZ28gl4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주가 계속 짖어서 단 한합에 제압한 히나 생각나네,14,2026-07-15T06:28:33Z,28
Ugyk_5xaMYBKCddcdgJ4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,눈물 맺히는 거 웃겨ㅋㅋㅋㅋ,35,2026-07-15T06:16:33Z,15
Ugx4FFK4HCvNj2IU-QJ4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,해평 얼마나 떨어지는지 감도 안옴,7,2026-07-18T03:11:43Z,18
Ugw2m8HU4zI3F_Gml6R4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"ㅋㅋㅋ 진실을 알았다
히나 님 당황하는 거 개귀엽네",28,2026-07-15T06:16:42Z,28
UgzIitngLX5Ukjnz0BB4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,ㅋㅋㅋㅋㅋㅋ 공주도 히나도 짱귀엽네,14,2026-07-15T06:17:55Z,19
UgzR547qly14s-WZfGV4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"진짜 공주가 한번도 안하주니까 히나가 작게 ""멍!""하는게 왤케 안쓰럽냐 공주도 히나랑 가족 아닐까봐 감다살이네 진짜 ㅋㅋ",6,2026-07-15T07:14:00Z,67
UgybpbdJAJgCxbfGLNd4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주 천재견이야 ㅋㅋㅋㅋㅋㅋ,21,2026-07-15T06:17:31Z,15
UgwURLZ7ylJv9JI2m9F4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,너무귀엽다 진짜 ㅋㅋㅋㅋㅋ,10,2026-07-15T06:17:18Z,14
