channel_id,name_ko,song_key,title,video_id,n_versions,version_ids,published_at,views,likes,is_collab,topic_views,topic_video_ids,views_incl_topic
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,daybreakfrontline,DAYBREAK FRONTLINE / 텐코 시부키(Tenko Shibuki) cover,I8hFyN32Ysk,1,I8hFyN32Ysk,2026-01-31T08:00:06+00:00,1741793,20336,False,0,,1741793
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,야화,야화(Night Flower)ㅣ아라하시 타비 x 하나코 나나 「COVER」,3qRN6mQJ4K4,1,3qRN6mQJ4K4,2025-06-15T09:29:06+00:00,1736408,19491,True,0,,1736408
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,standyou,Stand By You (Official髭男dism) / 아오쿠모 린(Aokumo Rin) Cover,RpX0r_l7FzI,1,RpX0r_l7FzI,2025-05-03T12:02:36+00:00,1728388,14929,False,0,,1728388
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,베텔기우스,【아야츠노 유니】 베텔기우스 | Cover,YJJbVAPTZLg,1,YJJbVAPTZLg,2023-01-28T09:00:06+00:00,1671597,16673,False,0,,1671597
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,ラビットホル,ラビットホール(래빗 홀) / 유즈하 리코(Yuzuha Riko) cover,y84L-0bz4zo,1,y84L-0bz4zo,2025-03-11T10:00:06+00:00,1663864,18738,False,0,,1663864
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,besomebody,BE SOMEBODY (육성재) / 아라하시 타비 Cover,PybjJ4CUDF8,1,PybjJ4CUDF8,2024-09-07T10:00:07+00:00,1641136,12473,False,0,,1641136
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,악마의아이,악마의 아이 (悪魔の子) | 시라유키 히나 Cover,B5tz8rOMPlU,1,B5tz8rOMPlU,2025-09-18T12:00:06+00:00,1623483,16608,False,0,,1623483
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,모니터링,모니터링 (モニタリング - DECO*27) / 유즈하 리코(Yuzuha Riko) cover,TqQFF_wLlR4,1,TqQFF_wLlR4,2025-02-06T08:31:26+00:00,1619840,14433,False,0,,1619840
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,있잖아있잖아있잖아,있잖아 있잖아 있잖아 (ねぇねぇねぇ。) / 텐코 시부키(Tenko Shibuki) x 유즈하 리코(Yuzuha Riko) cover,4OzmA6a8sqY,1,4OzmA6a8sqY,2025-04-26T08:00:07+00:00,1614061,17019,True,0,,1614061
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,드라마,드라마(Drama) / 시라유키 히나 Cover,u1UbWeVxhpY,1,u1UbWeVxhpY,2023-07-28T09:00:06+00:00,1587227,11729,False,0,,1587227
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,aizo,AIZO [King Gnu] / 아오쿠모 린(Aokumo Rin) Cover,QXUxnxoOIOI,1,QXUxnxoOIOI,2026-02-24T11:30:06+00:00,1561091,20215,False,0,,1561091
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,king,KING (Kanaria) / 텐코 시부키 x 아오쿠모 린 (Tenko Shibuki x Aokumo Rin) Cover,Nt9LQLycIZk,1,Nt9LQLycIZk,2025-08-24T09:30:07+00:00,1540146,15304,True,0,,1540146
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,도쿄섄디랑데부,도쿄 섄디 랑데부 (トウキョウ・シャンディ・ランデヴ) / 유즈하 리코(Yuzuha Riko) cover,ZJ7TFaFyYwc,1,ZJ7TFaFyYwc,2025-07-06T12:30:06+00:00,1521352,13536,False,0,,1521352
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,물떼새,물떼새(ヨルシカ - 千鳥) / 아오쿠모 린(Aokumo Rin) Cover,y1nUYj_D1Es,1,y1nUYj_D1Es,2026-06-28T08:00:06+00:00,1505989,21711,False,0,,1505989
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,sabotage,Sabotage (緑黄色社会) / 텐코 시부키(Tenko Shibuki) cover,6cv-HiNVgqA,1,6cv-HiNVgqA,2024-12-06T09:00:24+00:00,1470503,11691,False,0,,1470503
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,꿈의카니발,꿈의 카니발 (Grand Feast Daydream) / 아오쿠모 린(Aokumo Rin) Cover,lXB628gwlzs,1,lXB628gwlzs,2025-01-23T10:58:06+00:00,1460077,16047,False,0,,1460077
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,사랑하고있는거야l타비x마시로,사랑하고 있는거야 (恋しているのさ) l  타비X마시로 COVER,tmk0qlr4AeM,1,tmk0qlr4AeM,2024-03-31T09:00:29+00:00,1443061,11916,False,0,,1443061
UC0YQnenKBCu5sGb7H61n6HA,사키하네 후야,별자리가될수있다면l사키하네후야,별자리가 될 수 있다면 (星座になれたら) l 사키하네 후야(Sakihane Huya) Cover,eeIMg68ug9Y,1,eeIMg68ug9Y,2025-09-19T11:00:06+00:00,1434185,20862,False,0,,1434185
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,행복에대해내가생각한것,행복에 대해 내가 생각한 것 『幸せについて、僕が考えたこと』 / 텐코 시부키(Tenko Shibuki) cover,yA25-F9SJh0,1,yA25-F9SJh0,2026-03-21T13:20:07+00:00,1417424,25316,False,0,,1417424
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,톤데모원더즈,톤데모 원더즈『トンデモワンダーズ』  / 유즈하 리코(Yuzuha Riko) cover,dglNAGJiDT8,1,dglNAGJiDT8,2024-10-18T08:00:06+00:00,1403404,15016,False,0,,1403404
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,miiro,계절범죄 - Miiro(미로) | 시라유키 히나 Cover,7idkUwtf-0I,1,7idkUwtf-0I,2026-01-31T11:00:06+00:00,1390415,18982,False,0,,1390415
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,네리사레이븐크로프트,네리사 레이븐크로프트 x 아오쿠모 린 - Dynamite [BTS Cover],eHiPI6fybFo,1,eHiPI6fybFo,2025-10-26T09:00:06+00:00,1384274,37772,True,0,,1384274
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,숙명,숙명 (Official髭男dism - 宿命) / 유즈하 리코 (Yuzuha Riko) cover,nknH0KshgpY,1,nknH0KshgpY,2025-10-25T09:00:06+00:00,1380552,14767,False,0,,1380552
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,초카구야공주ver,ray - 초(超) 카구야 공주! Ver. / BUMP OF CHICKEN | 시라유키 히나 x 아카네 리제 Cover,UcFBb927-kU,1,UcFBb927-kU,2026-03-17T11:10:07+00:00,1363464,23854,True,0,,1363464
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,its,청록[Blue Rock] - it'sㅣ아카네 리제(Akane Lize) 【COVER】,3Y7Ek6YSGPE,1,3Y7Ek6YSGPE,2026-07-04T11:45:06+00:00,1346246,20050,False,0,,1346246
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,melt,Melt (メルト/supercell ) | 시라유키 히나 Cover,WykYeuqGxh8,2,4-m0OyXFbQ4|WykYeuqGxh8,2026-01-05T13:00:06+00:00,1339027,19721,False,0,,1339027
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,푸른산호초,푸른 산호초 (青い珊瑚礁) ㅣ 하나코 나나 COVER,vM_XT3MeLrc,1,vM_XT3MeLrc,2024-08-30T11:00:06+00:00,1323488,12016,False,0,,1323488
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,janedoe,"JANE DOE (Kenshi Yonezu, Hikaru Utada) ㅣ아카네 리제(Akane Lize) 【COVER】",aH8Io8klASU,1,aH8Io8klASU,2025-10-23T10:30:06+00:00,1321101,22750,False,0,,1321101
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,안녕꽃도둑씨,"안녕, 꽃도둑씨 (さようなら、花泥棒さん ) / 네네코 마시로 Cover",sEYBQaw1vRs,1,sEYBQaw1vRs,2024-05-27T08:30:07+00:00,1312693,11672,False,0,,1312693
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,깜빡임arrangever,"깜빡임 (瞬き, back number) arrange ver. | 시라유키 히나 Cover",9kvoxFiYmWU,1,9kvoxFiYmWU,2025-11-21T12:00:06+00:00,1306672,13456,False,0,,1306672
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,雪解け,雪解け (tayori) / Akane Lize Cover,cOLX5n5q4yc,1,cOLX5n5q4yc,2024-02-04T09:00:08+00:00,1302578,9409,False,0,,1302578
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,가라사대맛있게말아주는버튜버,가라사대 맛있게 말아주는 버튜버 / 하나코 나나 Shorts Cover #vtuber #cover,8c7Asg7NbLI,1,8c7Asg7NbLI,2024-06-15T05:00:06+00:00,1297361,40346,False,0,,1297361
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,,Ｗ●ＲＫ (MILLENNIUM PARADE × 시이나 링고) / 아오쿠모 린 x 하나코 나나 Cover,wfZANe71KcM,2,wfZANe71KcM|J3uDS9deLZo,2024-12-30T09:00:17+00:00,1287356,32648,True,0,,1287356
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,토도로키하지메,토도로키 하지메 (轟はじめ) x 하나코 나나 (花子ナナ) - TOMBOY (I-DLE) Cover,td73oLSQug0,1,td73oLSQug0,2025-12-05T09:00:07+00:00,1279437,37382,True,0,,1279437
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,꽃의탑,꽃의 탑 (花の塔/さユり) / 유즈하 리코(Yuzuha Riko) cover,EtkolJZEmpg,1,EtkolJZEmpg,2025-01-10T08:00:26+00:00,1265741,11071,False,0,,1265741
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,シルプレジデント,シル・ヴ・プレジデント (실・부・프레지던트) / 하나코 나나 COVER,JCJyXMJMLRM,1,JCJyXMJMLRM,2024-12-31T10:00:06+00:00,1254743,12206,False,0,,1254743
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,lilac,Lilac 「ライラック」 (Mrs. GREEN APPLE) - 아야츠노 유니 Cover,DeXGjW0baLo,1,DeXGjW0baLo,2025-09-18T09:30:06+00:00,1234657,14982,False,0,,1234657
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,oh,Oh... [타다노 카에데 只野 楓] / 아오쿠모 린(Aokumo Rin) Cover,RLKm8ymJPlo,1,RLKm8ymJPlo,2026-03-25T10:45:07+00:00,1206340,16652,False,0,,1206340
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,그여름에피어나,그 여름에 피어나 (あの夏に咲け) / 아라하시 타비 Cover,Y52kljOrCsc,1,Y52kljOrCsc,2023-09-18T12:57:22+00:00,1204477,9914,False,0,,1204477
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,겨울의선물,겨울의 선물 (冬のプレゼント) / 텐코 시부키(Tenko Shibuki) cover,QbSMSvVMHqU,1,QbSMSvVMHqU,2024-12-25T10:10:21+00:00,1199298,10229,False,0,,1199298
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,전방향미소녀,전방향 미소녀 (全方向美少女 / noa) / 아오쿠모 린(Aokumo Rin) Cover,Dy90S1wHTpM,1,Dy90S1wHTpM,2025-09-17T11:00:06+00:00,1183109,15301,False,0,,1183109
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,죽는게나아,죽는 게 나아 (Shinunoga E-Wa) [후지이 카제] / 하나코 나나 COVER,5u6yVIVXF60,1,5u6yVIVXF60,2025-08-07T10:40:06+00:00,1177725,12824,False,0,,1177725
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,크리스마스송,크리스마스송(クリスマスソング/back number) / 유즈하 리코(Yuzuha Riko) cover,gXJMNur50m8,1,gXJMNur50m8,2024-12-25T09:00:06+00:00,1172571,13802,False,0,,1172571
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,긍지높은아이돌誇り高きアイドル,【아야츠노 유니】 긍지높은 아이돌 誇り高きアイドル | 한국어Cover,UKzvG2SP5wg,1,UKzvG2SP5wg,2023-01-04T06:15:07+00:00,1162508,9579,False,0,,1162508
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,refrain,Ref:rain - Aimerㅣ아라하시 타비(Arahashi Tabi) 「COVER」,1HCo6-YL9AY,1,1HCo6-YL9AY,2025-08-26T13:59:06+00:00,1161894,12981,False,0,,1161894
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,giga,PLAY(プレイ) - Giga📸 #Live2D #shorts #cover,CoksN98hLxk,2,nJIvZbxZkFc|CoksN98hLxk,2025-08-22T07:00:19+00:00,1139178,41079,False,0,,1139178
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,popin2,POP IN 2 (최애의 아이 OST) - 유즈하 리코 x 아야츠노 유니 x 아카네 리제 Cover,WICzT2lsQa8,1,WICzT2lsQa8,2025-08-30T10:00:06+00:00,1136789,16397,True,0,,1136789
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,心予報,心予報(마음 예보) / 유즈하 리코(Yuzuha Riko) cover,HVBL6xHcMRY,1,HVBL6xHcMRY,2025-02-14T09:00:06+00:00,1128977,12904,False,0,,1128977
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,친애하는소년이여,친애하는 소년이여 (拝啓、少年よ / Hump Back)  / 텐코 시부키 (Tenko Shibuki) cover,AH8sMk7otKU,1,AH8sMk7otKU,2026-06-29T08:30:06+00:00,1109178,18104,False,0,,1109178
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,mela,【아야츠노 유니】 Mela! | Cover,6eb-U8R0nHQ,1,6eb-U8R0nHQ,2023-12-09T10:00:11+00:00,1099023,12554,False,0,,1099023
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,irisout,IRIS OUT (요네즈 켄시) / 유즈하 리코(Yuzuha Riko) cover,Ip25Jhh5zU0,1,Ip25Jhh5zU0,2025-11-09T12:17:31+00:00,1084663,14767,False,0,,1084663
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,하루카,하루카「ハルカ」 | 시라유키 히나 Cover,9hLbsRU2neM,1,9hLbsRU2neM,2024-11-16T11:00:06+00:00,1076538,9611,False,0,,1076538
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,사랑해줘사랑해줘사랑해줘,사랑해줘 사랑해줘 사랑해줘 (愛して愛して愛して) | 시라유키 히나 Cover,Am36NHSuCWQ,1,Am36NHSuCWQ,2025-09-28T11:50:06+00:00,1069700,16693,False,0,,1069700
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,bignaughty,BIG Naughty (서동현) - Joker (Feat. JAMIE) | 하나코 나나 x 시라유키 히나 Cover,yitS4QCqCdU,1,yitS4QCqCdU,2025-12-14T10:00:06+00:00,1066395,14328,True,0,,1066395
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,해피신디사이저,【아야츠노 유니 X 네네코 마시로】 해피 신디사이저 (ハッピーシンセサイザ) | Cover,3EPEqL_ap-M,1,3EPEqL_ap-M,2024-12-06T09:58:06+00:00,1053922,11915,True,0,,1053922
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,울려퍼져라,울려퍼져라 (Hibikase ヒビカセ) / 하나코 나나 x 텐코 시부키 COVER,6gEc7lUi6xs,1,6gEc7lUi6xs,2025-10-21T09:00:06+00:00,1045092,14716,True,0,,1045092
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,oddloop,oddloop (FREDERIC) / 하나코 나나 3D Cover #스텔라이브 #live #하나코나나,qOih3rcLKA0,1,qOih3rcLKA0,2025-10-02T08:00:58+00:00,1028026,25202,False,0,,1028026
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,연예인,연예인 (PSY)ㅣ네네코 마시로 Cover,Nse1CbmfIj4,1,Nse1CbmfIj4,2025-02-22T12:20:15+00:00,1017423,16130,False,0,,1017423
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,シャンティ,シャンティ(SHANTI) [wotaku]ㅣ아카네 리제(Akane Lize) 【COVER】,AXfEu8_-d-k,1,AXfEu8_-d-k,2025-08-31T07:45:06+00:00,1013611,13769,False,0,,1013611
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,하나코나나,[ 당신의 연인이 되고 싶어 / ChoQMay ] 하나코 나나 Short cover #vtuber #shorts,BlqyG0rW4F8,2,BlqyG0rW4F8|j_1GomMh08E,2024-05-20T10:00:38+00:00,1006785,44752,False,0,,1006785
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,밀월undeuxtrois,밀월 Un・Deux・Trois (蜜月アン・ドゥ・トロワ)ㅣ아카네 리제(Akane Lize) 【COVER】,7zsY6Ex9dMI,1,7zsY6Ex9dMI,2024-10-01T11:59:07+00:00,1006181,11773,False,0,,1006181
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,lonelyuniverse,Lonely Universe(ロンリーユニバース) | 시라유키 히나(Shirayuki Hina) x 아오쿠모 린(Aokumo Rin) Cover,YVplo9mgtcs,1,YVplo9mgtcs,2025-05-23T11:00:06+00:00,1002546,12900,True,0,,1002546
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,츄다양성,츄 다양성 (ちゅ、多様性 ) / 네네코 마시로 Cover,0nVQggWAzyE,1,0nVQggWAzyE,2024-02-18T07:00:07+00:00,1000568,7863,False,0,,1000568
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,행운을빌어줘,행운을 빌어 줘[A journey] - 원필(DAY6)ㅣ아라하시 타비 Cover,4nVjnxK4j0c,1,4nVjnxK4j0c,2026-06-11T12:59:06+00:00,990439,15861,False,0,,990439
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,yoasobi,YOASOBI - 군청(群青) | 시라유키 히나 Cover,m0Db3CAxzsE,1,m0Db3CAxzsE,2025-08-27T11:00:06+00:00,987015,12789,False,0,,987015
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,신의뜻대로,[4K] 신의 뜻대로 [ 神のまにまにㅣれるりり] / 텐코 시부키 x 아오쿠모 린 x 하나코 나나 x 유즈하 리코 3D Live Cover,So0ba8NuUq0,1,So0ba8NuUq0,2026-06-05T08:00:59+00:00,976653,13908,True,0,,976653
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,healer,Healer [DAY6] ㅣ아라하시 타비(Arahashi Tabi) 「COVER」,-uRxUMJ-exw,1,-uRxUMJ-exw,2025-09-07T11:59:06+00:00,963509,11336,False,0,,963509
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,phony,phony [포니 / ツミキ] / 유즈하 리코 Yuzuha Riko cover,cWnykOC5b_c,1,cWnykOC5b_c,2026-03-26T09:00:06+00:00,951597,15193,False,0,,951597
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,한페이지가될수있게,한 페이지가 될 수 있게 [DAY6]ㅣ아라하시 타비X네코타 츠나 「COVER」,X4nHbp5Rm08,1,X4nHbp5Rm08,2026-02-14T08:59:06+00:00,935090,19801,False,0,,935090
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,stellarstellar,Stellar Stellar - [星街すいせい] ㅣ아카네 리제(Akane Lize) 【COVER】,DHG3s8GF1DM,1,DHG3s8GF1DM,2026-03-29T11:00:06+00:00,934705,20694,False,0,,934705
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,ラブレタ,ラブレター (YOASOBI) / 텐코 시부키(Tenko Shibuki) cover,vD5g9qVz4zg,1,vD5g9qVz4zg,2026-02-14T08:30:06+00:00,932471,13395,False,0,,932471
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,orion,orion - [米津玄師 / 요네즈 켄시] ㅣ아카네 리제(Akane Lize) 【COVER】,CU8hsIhmkwc,1,CU8hsIhmkwc,2026-04-19T10:45:07+00:00,925244,15166,False,0,,925244
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,밤을달리다夜に駆ける,밤을 달리다 夜に駆ける - YOASOBI / 유즈하 리코 Yuzuha Riko cover,lBtlpVXmbYY,1,lBtlpVXmbYY,2026-01-25T06:00:06+00:00,919533,14756,False,0,,919533
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,네모네모,[4K] 네모네모(NEMONEMO) - YENA(최예나) / 유즈하 리코 (Yuzuha Riko) cover,xn1sosP6kKw,2,DoumQPeZ_HQ|xn1sosP6kKw,2025-10-05T06:00:50+00:00,908840,18754,False,0,,908840
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,아카네리제티원4시드의엑조디아,star walkin' ㅣ아카네리제 (Live cover)  티원 4시드의 엑조디아,bEgwL-XL05U,1,bEgwL-XL05U,2025-11-09T05:00:51+00:00,902517,13078,False,0,,902517
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,사랑감기에실려,사랑 감기에 실려 [恋風邪にのせて - Vaundy]ㅣ아라하시 타비 Cover,prBtBX0wGxc,1,prBtBX0wGxc,2026-03-28T08:59:07+00:00,892220,14630,False,0,,892220
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,체리팝,체리 팝 (チェリーポップ) / 유즈하 리코 (Yuzuha Riko) cover,qCUeBAUMv80,1,qCUeBAUMv80,2025-08-14T08:00:06+00:00,890722,11851,False,0,,890722
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,아이네클라이네,아이네 클라이네 (アイネクライネ : 요네즈 켄시) / 아오쿠모 린(Aokumo Rin) Cover,5rQSMZLi5z4,1,5rQSMZLi5z4,2026-04-19T10:00:07+00:00,866306,13193,False,0,,866306
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,카가리비토,카가리비토 [カガリビト - millstones] / 아오쿠모 린(Aokumo Rin) Cover,Nmkp68aUw1o,1,Nmkp68aUw1o,2026-01-24T09:45:06+00:00,862172,14304,False,0,,862172
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,sos,SOS (마유즈미 후유코) / 텐코 시부키(Tenko Shibuki) cover,Ho-tW7OsO54,1,Ho-tW7OsO54,2025-03-21T09:31:45+00:00,855886,10114,False,0,,855886
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,내가무슨갱을대표해자기야하나코나나,"내가 무슨 갱을 대표해, 자기야 [MILLION DOLLAR BABY] 하나코 나나 Shorts cover",Wf_Hzjmd0xg,1,Wf_Hzjmd0xg,2024-09-01T07:00:18+00:00,853652,26081,False,0,,853652
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,콧치노켄토,"콧치노 켄토 - 네, 기꺼이 [はいよろこんで / こっちのけんと]ㅣ네네코 마시로 x 텐코 시부키 Cover",2qEGFmXROQ4,1,2qEGFmXROQ4,2026-08-29T10:00:06+00:00,851755,15576,True,0,,851755
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,panicatthedisco,High Hopes - Panic! At The Discoㅣ아라하시 타비 Cover,nwqIoe_3zbE,1,nwqIoe_3zbE,2026-08-31T11:44:06+00:00,848805,16512,False,0,,848805
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,차가운상어아가씨,[4K] 차가운상어아가씨 (モエチャッカファイア) / 아오쿠모 린(Aokumo Rin) Cover,gnS4fR3H-As,1,gnS4fR3H-As,2025-11-07T11:30:42+00:00,846448,11765,False,0,,846448
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,지구를줄게,지구를 줄게 (地球をあげる)  / 유즈하 리코(Yuzuha Riko) cover,T10fmu7T4eA,1,T10fmu7T4eA,2024-08-23T11:00:06+00:00,840695,7207,False,0,,840695
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,,SODA POP [Saja Boys] - 아라하시 타비 Cover,1rPwUSi_1SA,1,1rPwUSi_1SA,2025-09-27T10:44:06+00:00,839357,14301,False,0,,839357
UC0YQnenKBCu5sGb7H61n6HA,사키하네 후야,푸른하늘의랩소디l사키하네후야,푸른 하늘의 랩소디 [青空のラプソディ/ 코바야시네 메이드래곤 OP] l 사키하네 후야(Sakihane Huya) Cover,Xo1Q-RPAk2c,1,Xo1Q-RPAk2c,2026-03-30T10:00:06+00:00,805839,17627,False,0,,805839
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,로리제숙청로리신레퀴엠ロリ神レクイエム,로리제cover. 숙청! 로리신 레퀴엠☆..ロリ神レクイエム☆  #shigureui  #しぐれうい #粛聖ロリ神レクイエム #vtuber,rwKB2Y1eYv8,1,rwKB2Y1eYv8,2023-10-07T05:50:37+00:00,805286,31522,False,0,,805286
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,연애서큘레이션,연애 서큘레이션 (恋愛サーキュレーション) - 아야츠노 유니 Cover,_iNHQuaKuig,1,_iNHQuaKuig,2025-05-20T15:00:07+00:00,783088,14606,False,0,,783088
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,hollowness,Hollowness - 「미나미 / 美波」ㅣ아카네 리제(Akane Lize) 【COVER】,L-pn_xrqQkQ,1,L-pn_xrqQkQ,2026-05-23T10:00:06+00:00,782475,16011,False,0,,782475
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,unbreakablesphere,Unbreakable Sphere (승리의 여신: 니케 OST) / 아오쿠모 린(Aokumo Rin) Cover,zVNbcnSQrCU,2,zVNbcnSQrCU|vVQy6YNGXLI,2025-04-29T11:16:16+00:00,778946,11947,False,0,,778946
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,아이돌,아이돌 (YOASOBI) / 아야츠노 유니 Cover,ZL5m1EDh-z8,1,ZL5m1EDh-z8,2023-07-15T09:00:11+00:00,758860,11815,False,0,,758860
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,orange유즈하리코,Orange [ オレンジ / 4월은 너의 거짓말 ED ] 유즈하 리코 (Yuzuha Riko) cover,C0hOHzutBRI,1,C0hOHzutBRI,2026-04-30T08:15:06+00:00,756315,15000,False,0,,756315
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,메리크리boa,메리크리(メリクリ) BoA / 텐코 시부키(Tenko Shibuki) cover,30dd8K_i-38,1,30dd8K_i-38,2025-12-25T09:45:26+00:00,743425,11351,False,0,,743425
UCAHVQ44O81aehLWfy9O6Elw,아라하시 타비,새봄의노래,새봄의 노래 (Beginning)ㅣ아라하시 타비(Arahashi Tabi) 「COVER」,x534cEGwAEA,1,x534cEGwAEA,2025-06-11T11:59:06+00:00,733565,9070,False,0,,733565
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,pokmongotcha,Acacia (BUMP OF CHICKEN) / Pokémon GOTCHA！| 시라유키 히나 Cover,LxqwR1KE81o,1,LxqwR1KE81o,2026-04-18T12:00:07+00:00,733501,14188,False,0,,733501
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,댄스로봇댄스,댄스 로봇 댄스 (ダンスロボットダンス) / 네네코 마시로 Cover,DvFUMLxvyvw,1,DvFUMLxvyvw,2024-07-05T07:00:06+00:00,724854,6709,False,0,,724854
UC7-m6jQLinZQWIbwm9W-1iw,아카네 리제,끝나지않은노래,끝나지 않은 노래ㅣ아카네 리제(Akane Lize) 【COVER】,DrZMMirj4zo,1,DrZMMirj4zo,2024-10-22T05:58:06+00:00,719413,8083,False,0,,719413
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,宇多田ヒカル신에반게리온극장판ost,"One Last Kiss - 『宇多田ヒカル, 신 에반게리온 극장판  𝄇  OST / 하나코 나나 COVER",IoBUWPQ3dwc,1,IoBUWPQ3dwc,2026-03-22T11:45:07+00:00,707127,13561,False,0,,707127
